u^2,u^3,u^4
-0.004308309310262798,0.014109937687809314,0.0014758029112154204
-0.022112022413101805,0.0010110489586351485,-0.01511624658873071
-0.003824357875528079,0.01115428514107492,0.0010283929483617207
-0.021398709444609223,-0.00016832109593773462,-0.014020665005347085
-0.02451625411731421,0.004647257346316639,-0.019107477417589894
-0.00428676946398054,0.014170605914589603,0.0014631566983989142
-0.020543539466256356,-0.001599597711648078,-0.012797315948640059
-0.0033876073669895403,0.007831524159194,0.00023557822579524054
-0.025106321771733355,0.005829989475680561,-0.020383763896737725
-0.004071209627351441,0.013104812405982118,0.001322190220843073
-0.024998522198272005,0.005429176283381634,-0.020006073571861623
-0.0039235939866126245,0.012602287543715795,0.0012147063336508663
-0.02273649760934043,0.0019349916496689836,-0.01606785210920872
-0.0032511230094128068,0.006096705944150807,-0.0001796144223386874
-0.004147748107317091,0.01376206574774674,0.0013763298655541367
-0.004111677962336499,0.01387564438421602,0.0013549759476855197
-0.024924997330916233,0.005077447947632707,-0.019681036596781686
-0.003988354254778587,0.013383580101413283,0.0012771170219696877
-0.0035031083281186373,0.010064675951016898,0.0007169602907358356
-0.00375919132411316,0.0120268946401044,0.001084633554169791
-0.0031680084206717305,0.004286905812481617,-0.0005764107451144609
-0.02333198023783063,0.0026894858966068995,-0.016931612022827273
-0.024350398778319602,0.004172243045793049,-0.018639644182630016
-0.02480401963627103,0.004691004823181766,-0.01930342138591789
-0.023848529044360935,0.003307035558145714,-0.01768273132328851
-0.024195799833701907,0.003723292630832799,-0.018201894807554915
-0.003935620520475251,0.013552839578337993,0.001248356661503349
-0.02517265281693731,0.005601771480135774,-0.020235462694042448
-0.0038296635128384857,0.012969180482469112,0.0011753838030484865
-0.0039109491811480344,0.013616009429579757,0.0012360230645170572
-0.0035479023113527347,0.011353324507343813,0.0009122410306398919
-0.02465018108887836,0.004283240705643014,-0.018893274301798477
-0.0036694503917188937,0.012512546192951203,0.00106712805365126
-0.02518479461000858,0.005327686078817678,-0.02001593737803755
-0.0037600533150993713,0.013200779260941414,0.0011421690325114956
-0.015572322983464136,-0.01389036537849812,-0.006181419808895203
-0.003503513588113759,0.012009441247702386,0.0009475789817482414
-0.0037192199558622645,0.0133202757037358,0.001122476651896891
-0.00358575889825295,0.012817028958042346,0.001034873680912464
-0.025278351866084268,0.0054177497620048485,-0.020129919534826037
-0.025140599485447283,0.0050105770169860874,-0.019730040666239953
-0.0030520849762411648,0.008846975067435342,0.00032749360663431113
-0.0033263877852632642,0.011466500669977316,0.0008131041876588589
-0.024477200691185672,0.00383688440048797,-0.01844103941602053
-0.0031660398027952004,0.010477532885081051,0.0006296899003629016
-0.024891616080878236,0.004289136180010601,-0.019010660815930214
-0.0035274485185252907,0.012996339277379414,0.0010095438073002255
-0.0250405909259594,0.004657885004853613,-0.019387602481197554
-0.0034126911096393534,0.012398892641320481,0.0009244729552959946
-0.003499819194657491,0.013062529097573512,0.0009974494131904789
-0.02421756978313386,0.0032921570556267536,-0.017864775567420256
-0.02472279279309475,0.003963037877854636,-0.01866138958844374
-0.015822345966142803,-0.012185462387708935,-0.006777611800913177
-0.0031457717226763024,0.01094819682899404,0.000674411681203983
-0.0031960513612239298,0.002285084556639208,-0.0009502035470973143
-0.003240162410446427,0.011945355007606677,0.0008088756065436316
-0.02532501601488534,0.005178758900781798,-0.019949677736201998
-0.0033371692624500175,0.01264304040635923,0.0008964084724786878
-0.0032911582547937275,0.012767650034611047,0.0008775096940171757
-0.003068019859009488,0.011460893900709977,0.0006871175082870483
-0.022638468381823852,0.0011811875222762908,-0.015523416138344322
-0.002782004990805329,0.009478234859637,0.00032985909017683583
-0.0031496215562777058,0.012259299576604977,0.000782210844526418
-0.005169105493468966,-0.0033777804781764393,-0.0018629733645016675
-0.02531371606876472,0.0048941031004207354,-0.01969996818146961
-0.023774520162305038,0.0026140487787687096,-0.01711137314411231
-0.023192890318822008,0.0018547774539888556,-0.0162651363677719
-0.0029013582959406562,0.010961433406723883,0.0005626417484687544
-0.0030838300123437606,0.012444778721006735,0.000757830703807733
-0.002549125773623442,0.007816626177272617,-2.3517262101498483e-05
-0.02488994624212929,0.003831472483135561,-0.01860752204863402
-0.02458741603216373,0.003492222760027899,-0.018194468748572785
-0.0029658681264206474,0.011845112885111144,0.00066621091004912
-0.003052735644172448,0.012513393813326777,0.0007453161606950087
-0.02541589717749582,0.004983945465977085,-0.019811394977391816
-0.025240273836056204,0.00456685703346745,-0.019385398432606112
-0.0027613912374910912,0.01045245761248758,0.00044611324383021333
-0.025100746238598606,0.0042055235193633545,-0.019015046388537148
-0.0028270497362690478,0.012221117580455472,0.000618284967681155
-0.0028798431355798932,0.012093465949487892,0.0006382463189227677
-0.0027873251341293953,0.011403177060552978,0.0005482915851013629
-0.0025633136445852136,0.009853480408600892,0.00029069889725804845
-0.002364979215765764,0.006691661913754451,-0.00027151270637878333
-0.0026168844029464183,0.0109403261265431,0.0004297918035223709
-0.022135758239690405,0.0001869058773734508,-0.014619801925461735
-0.0026812740444756883,0.011713990498936568,0.0005188392669253558
-0.025442739089107984,0.004733723193347118,-0.019599427837974182
-0.002604614529893313,0.011901448530292215,0.000491834982294102
-0.002458871444425206,0.010464099813529994,0.00031324889613229746
-0.002569014084273031,0.011971511646564749,0.00047781380231220414
-0.0024904781984963825,0.011308150029800056,0.0004001182430284758
-0.002188820311173949,0.008429647471548085,-4.698091157081697e-05
-0.025405674349390426,0.004435549827208059,-0.019316940214798975
-0.024283128346770926,0.0026905053473821835,-0.01737266963692385
-0.0023038602681884424,0.009976932704272109,0.00019481649299995927
-0.017474654395104258,-0.0075960090745061425,-0.008877586524798198
-0.024791930609242525,0.003244846250969194,-0.018033059763681546
-0.0023262231526979685,0.01168335434810862,0.0003431887065639254
-0.0023881597684966183,0.01155463284405995,0.0003666309854088945
-0.0021922575805914664,0.00917030732407379,5.397552495465216e-05
-0.025521532351568864,0.004530028141205253,-0.019431049226020774
-0.0023104534045337343,0.010880022194047215,0.0002832882424432842
-0.022905683474278227,0.0008698788933502125,-0.015413481532084113
-0.025296342631333617,0.004089039856222157,-0.01896436576004358
-0.002040740367795089,0.005122037615478609,-0.000612853930828282
-0.025101531682418396,0.0036941650912995076,-0.018540528832670315
-0.02363582063509414,0.0017703839415198455,-0.01637444035439952
-0.0021448317030185503,0.010435855384630478,0.000170248550424361
-0.0021472167683986893,0.00953583746259051,7.95928944248154e-05
-0.0021807251980077162,0.011181837784906216,0.0002437296605997299
-0.0020891494336329666,0.01136849650901821,0.00021014807424426764
-0.0019961275668665124,0.009983917712804451,6.271966177335669e-05
-0.021322665805973327,-0.0012376810470077335,-0.013378862469066477
-0.001733562292295966,0.0072696993413689315,-0.0003657876004465131
-0.00204767790691955,0.01143923868165557,0.00019328691868422866
-0.0034361897669657818,0.00013143087311882207,-0.0012830185916664135
-0.0019858227343657812,0.010785629148590214,0.00012465391942723377
-0.02552914219580863,0.004268048033770059,-0.019187526017994987
-0.0018691684891472841,0.00954096536155173,-3.566301385541466e-05
-0.0017875634146650287,0.011156333903660567,5.0663560607121894e-05
-0.0016614369641270673,0.008584802961534072,-0.00022355559229609155
-0.0018613499625359992,0.01102758457643566,8.024963296127893e-05
-0.0017862371271313547,0.009113889198879609,-0.00011524615826969962
-0.0018075981910666812,0.01037031193825637,1.1437399279256341e-05
-0.0016509309039311746,0.00994231952936875,-9.339998237019492e-05
-0.025465317275543273,0.003951946082400768,-0.01886864882556556
-0.0016468056563944567,0.01066208991968264,-4.45498268963124e-05
-0.02560009166859269,0.004060017482513694,-0.018994412578475717
-0.0015226291108803216,0.009511801132512146,-0.0001863350970512809
-0.02531751248309051,0.0035739679852718363,-0.018467456982385114
-0.001799625632126889,0.0032928818157620717,-0.0009227420391521028
-0.0015361465019454097,0.01084722321221515,-8.869532178713996e-05
-0.0014872950760169538,0.010918423429898115,-0.00010986150299523041
-0.025065954583210193,0.0031184309961005594,-0.017968068854724135
-0.0014340457543613656,0.0090944416796904,-0.0002617743572038862
-0.020306572026969463,-0.0028983217054372617,-0.012035529390452137
-0.0013249538320920494,0.007816090696985906,-0.0004353047437867689
-0.0014500365357002964,0.01027458269538896,-0.0001619261587030828
-0.00138985106852389,0.008730520280686589,-0.0003148966757224169
-0.024678121747982642,0.002546640702501361,-0.017332373245792707
-0.001207948827716938,0.006004080777291637,-0.000686076900758381
-0.0012094069094568524,0.010641544340313914,-0.0002608407262331179
-0.0012978237925359124,0.010512554595981462,-0.00022233457002948445
-0.001276339472923693,0.00986898143669523,-0.0002692024448958942
-0.024130292723364196,0.0017721161039861212,-0.01649176707544118
-0.025590700490360337,0.0037869656330034333,-0.018720925814736243
-0.001132549357241293,0.009450968798945488,-0.0003631671731875736
-0.0010774253818550906,0.010153562218228324,-0.00034749185473182596
-0.001029048407265503,0.009028567218276906,-0.00043941747135607895
-0.023388752933076122,0.0007468332310119897,-0.015425185530812879
-0.0009436743917279001,0.010338526150961704,-0.00040618169190975164
-0.0255028602033679,0.0034506067600843147,-0.018364832186406332
-0.0009849015322836495,0.008613715535519234,-0.000490469387956427
-0.0010649273076386006,0.008224904880035255,-0.0004918553075285227
-0.0008858967754630174,0.010410626671631139,-0.00043322942831536097
-0.01920559152851648,-0.004739440758555308,-0.010695724554010265
-0.0008802713770664687,0.009772169684009605,-0.0004612396494196397
-0.025658518077311992,0.003581856091674614,-0.01851097218357417
-0.0007469503842666014,0.006845214245288377,-0.0007364197934570389
-0.02532317101483764,0.0030358977164414874,-0.017912913957877186
-0.0005895140464233055,0.010140312736408067,-0.0005928947766963932
-0.0006952994902164748,0.010009626313660223,-0.000542531345839173
-0.000712402951149358,0.009370963805408769,-0.0005605961638211451
-0.0005813726153666107,0.008952912936183928,-0.0006424544565288216
-0.02503413638152018,0.0025166404367337265,-0.01734185562040067
-0.00046981116274454727,0.009655387312591189,-0.0006664103227078258
-0.022306708293870027,-0.0005812189915326152,-0.014115143442361545
-0.0004977940332921057,0.008519704787976505,-0.0007033644133335742
-0.003701139089917391,-0.001968174552934475,-0.001537579235668189
-0.025636254581564714,0.0033011601508628734,-0.01821196527796135
-0.00030921581050255954,0.00984334150004935,-0.0007437864161376907
-0.006450466020135123,-0.006639984507944058,-0.002370989837115261
-0.000240946969792277,0.00991741394868626,-0.0007784810227519784
-0.00047411294232833364,0.008058783523660048,-0.0007411996854465804
-0.0005355649882102091,0.007522772772623338,-0.0007540226080403094
-0.00027287751055085516,0.00927650321427234,-0.0007745542880956888
-0.0004364470356499808,0.0043604187692731005,-0.0010435686279475674
-0.025531454538900572,0.002948300712226144,-0.017824044812191877
7.492942792045218e-05,0.009654134437230536,-0.0009471474506116071
-0.024615525016158248,0.0018462711904624464,-0.016612839593028134
-0.02570440532031278,0.0031072819635631454,-0.01799382257009322
-5.0997505664065036e-05,0.009519274434608377,-0.0008816018629087658
-0.007821782364250799,-0.008219157473448393,-0.0027896373824560115
-0.00011003358506565804,0.008873309456939031,-0.00086432731232839
1.285857654593104e-05,0.008445304320277949,-0.0009338234368117747
0.00017901544074303273,0.009167710917095711,-0.0010021693785874245
-0.025334287323625554,0.0025061607523257866,-0.01733308295341623
-0.0016297792564980958,0.00119004367816181,-0.0011708434676871737
8.747960649737793e-05,0.0079927624658571,-0.0009814029149039741
0.00037027971160827594,0.00936299211580724,-0.0011030010355430177
0.0004506723527773191,0.009440650594206743,-0.0011474616637487697
0.00016723053146962225,0.007455447471124559,-0.0010332595091957807
-0.0256744187423631,0.00282556011495082,-0.017676771219686374
0.0003753989009625439,0.008787841765845109,-0.0011021850347257291
8.909876551823469e-05,0.0057273542573765485,-0.0010899939131165306
-0.024035063930402487,0.0009512565939498817,-0.01566740205385063
0.0007873425826821521,0.009184944761234605,-0.0013254673579654733
0.0002452068580193254,0.006716298330489034,-0.0010918375944077086
-0.02503560735389153,0.0019509616332348998,-0.016719614879130092
0.0006381508309558709,0.0090427136997849,-0.0012405950668902233
-0.021117250384571885,-0.002394287012679081,-0.01254787539616733
